Individual,Emitter,Generation,WinCount,AverageHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Weight:0,Weight:1,Weight:2,Weight:3,Weight:4,Weight:5,Weight:6,Weight:7,Weight:8,Weight:9,Weight:10,Weight:11,Weight:12,Weight:13,Weight:14,Weight:15,Weight:16,Weight:17,Weight:18,Weight:19,Weight:20,Weight:21,Weight:22,Weight:23,Weight:24,Weight:25,Weight:26,Weight:27,Weight:28,Weight:29,Weight:30,Weight:31,Weight:32,Weight:33,Weight:34,Weight:35,Weight:36,Weight:37,Weight:38,Weight:39,Weight:40,Weight:41,Weight:42,Weight:43,Weight:44,Weight:45,Weight:46,Weight:47,Weight:48,Weight:49,Weight:50,Weight:51,Weight:52,Weight:53,Weight:54,Weight:55,Weight:56,Weight:57,Weight:58,Weight:59,Weight:60,Weight:61,Weight:62,Weight:63,Weight:64,Weight:65,Weight:66,Weight:67,Weight:68,Weight:69,Weight:70,Weight:71,Weight:72,Weight:73,Weight:74,Weight:75,Weight:76,Weight:77,Weight:78,Weight:79,Weight:80,Weight:81,Weight:82,Weight:83,Weight:84,Weight:85,Weight:86,Weight:87,Weight:88,Weight:89,Weight:90,Weight:91,Weight:92,Weight:93,Weight:94,Weight:95,Weight:96,Weight:97,Weight:98,Weight:99,Weight:100,Weight:101,Weight:102,Weight:103,Weight:104,Weight:105,Weight:106,Weight:107,Weight:108
0,2,0,0,-30.735,0.0156709108716944,5.105,1.76003917727718,7.00195886385896,1.86287952987267,1.35063663075416,-44345.7796278159,1400,46,0.782222222222222,22,8,0,-44345.7796278159,-0.081591562046969,-0.052172147601283,-0.0282550879160856,0.0279747126027083,0.061862626958138,-0.00243056941426487,0.1014280061942,-0.000806550237410538,0.00584609774874174,0.0713172253195191,-0.0346054368273968,-0.00685308468647686,-0.0131771024407566,-0.0653664654085394,0.00871041330904645,-0.0755734335047558,0.0203526388337951,-0.0873088722061765,-0.0522851883340751,-0.093462092795251,0.0527816291325527,-0.0686238714854196,-0.0697489674417956,-0.0476264638192619,-0.0588509755500839,0.000663691430512053,0.063198620618857,0.0240094283153872,-0.0189202705498265,0.00896817007743675,0.0439857999519308,0.0216305693485965,0.0255325865014943,-0.0102038110336831,0.042953539226427,0.0552974985627995,0.00947466376596945,-0.0165616749909772,0.0302379994884295,0.0617337415985631,0.0623135552380269,0.0832957932756075,-0.0654358511486033,0.0597126885895368,-0.0413692093352223,-0.0121672448998596,0.00719512632289752,0.120544995229792,0.0290229373154581,0.00260850182392605,-0.0242988694271351,-0.0109830050565878,0.0821625981177936,-0.020247082244479,0.0433784730274934,-0.0468641307698982,-0.0773524325354186,0.0414329010244029,0.0180320393022828,0.0367205635138698,-0.0374184327698829,0.105464263539503,-0.00299706630569903,-0.0405570542965724,0.0308613234914663,-0.00748101691040034,0.100743682499607,-0.0735911396716507,0.0557469173459072,0.10206338785921,-0.0169280956749347,0.0534924783352956,0.0462795310038142,0.00348645915625995,-0.0664501351940359,0.0153252732714797,-0.0473943543543048,0.0306713646707604,-0.00267345443804525,-0.0699706769125755,-0.0372110256510802,0.0527238230273666,0.0367993424286612,0.0232466714474071,-0.0525549439510834,-0.0250893826357084,-0.0119113750753759,0.155830073821362,-0.0700798260285369,-0.0102698364460522,-0.00630926882460614,-0.0515905270048877,0.0635948703411725,0.117691045299568,0.027058667238908,0.00392857546960707,0.0165344956097854,0.0411486184023458,0.00991942120080875,0.0222507614249477,-0.0225901199314402,-0.0196833433729242,-0.0201964401979633,-0.0200249301991935,0.020546777794948,-0.0249594164641051,-0.0533517090930986,0.0291920177363835,-0.0480951885854559
1,7,0,0,-28.015,0.0414312617702448,5.31,1.77495291902072,7.08757062146893,2.19679849340866,1.49435028248588,-26307.7193973635,1400,46,0.782222222222222,22,8,0,-26307.7193973635,0.0160092499818128,0.0027692626165444,0.0194978248453994,0.000620322758137575,-0.0358875966471818,0.0474179957643211,-0.0255061170138421,0.0640335875894842,-0.0294615647875597,-0.0249652110976806,-0.0331268507484068,0.0306112386190796,0.0856178298282418,0.0308086230250678,0.00210970674341344,0.0126345703219075,0.0206783719109021,-0.0172047091177151,-0.0595439620502518,-0.00231866645614059,-0.0781159183367723,-0.0676770117489689,0.0632593726097357,0.0225812666475076,-0.0173897528538476,-0.026175220028748,-0.00210964123055549,0.0858263033952642,-0.0132809217859823,0.0263347920894237,-0.0676134644785631,-0.00367502942047437,0.0442404992398107,-0.000545116715134905,0.00607860985619621,-0.0237899092805283,-0.0359686916723021,-0.0171022396649463,-0.0432554410398185,0.0136804877746246,-0.036437971053151,-0.0316144877981612,-0.0883815844128971,0.0222574102004434,-0.11960353733107,-0.00212332536729039,-0.00767230440092686,-0.0166975590511379,-0.000518608401524814,-0.0868386367481406,-0.0181013281392833,0.0159319076384198,-0.00644470155902217,-0.0587694559593038,0.01303599831341,0.050990487332536,0.0898759481298845,0.00530856160701764,-0.0455971239692849,-0.0748702739470501,0.00621840536799512,-0.0508247891443807,0.0590659652295137,0.0459237982345839,0.0349978892910696,-0.000865410548989227,0.00652523910545822,-0.0528678552484742,-0.063370202298741,0.124553262433694,0.00646247785501588,-0.0280140982945192,-0.0614493788446934,0.0376894021572808,0.0299403136888608,0.0570734204884363,0.0631142831346933,0.0715976022505542,-0.0202447510624505,-0.00664958375518042,-0.0240244478229778,-0.0590490473612853,0.0164692651123257,0.0138890671208797,-0.0357036705260375,-0.0254348640065075,0.0113520700302346,-0.116538384656835,-0.00774317686345174,-0.0461945209298712,-0.015345984333655,-0.046239284312527,-0.024491364747275,0.0462154905421503,0.0104052794016107,-0.0677264081393134,0.0112285091589953,-0.0473971501904072,0.0365294330228276,-0.0235612321153059,0.0197629569702034,-0.00696472518863415,-0.0875346505940559,0.0801329247734301,0.0702188955610176,-0.00716760889498174,0.104575847379853,-0.029445646680188,-0.00587643954154148
2,0,0,0,-29.9,0.427995971802618,4.965,1.72306143001007,6.09969788519637,2.13091641490433,1.27794561933535,12063.1037260826,1400,46,0.782222222222222,22,8,0,12063.1037260826,0.0610973367684736,0.0643305495258841,-0.0580694143080274,-0.00566721640241224,-0.119853195020949,0.00232571285936029,0.0392252960549889,-0.000796732473439323,0.0330321952447851,0.0647872244120568,0.0827425441113121,-0.0644333690119647,0.0591707820394534,0.00738126224129438,-0.0312458898721111,-0.0321662492334389,-0.0294579457695356,-0.0161204669078846,0.00864512654020319,0.0436107495015268,0.0733439486574074,-0.0447023075876151,0.0584742738033729,-0.0326717952286263,-0.00931551257528413,-0.131181595907564,0.0406983063477702,0.0675193422930601,-0.0127294380406938,-0.00669539461232238,-0.00966057810664245,0.0173705900193166,0.0183382172026808,-0.0507317956110266,-0.0136299912868546,0.109493765868741,0.00192140640802969,-0.0476017620604278,0.0374298030348777,0.0331720390306696,0.00500387828135782,-0.0531083483764219,-0.00154854845511613,0.0929544636271886,0.0200395866142096,0.00886988517912041,-0.0142594523844539,0.0578892512605822,0.0919955580716684,-0.00555187513397913,-0.0251782836167941,-0.00657911394868128,-0.0245338916357297,-0.0713656074183947,0.0549557560025892,-0.0267574341905347,0.0704172309348214,-0.0614395808904811,0.0609380015811632,-0.0316064848515962,0.0472585397340683,0.0148452995123809,-0.00730889306741802,0.00491843783830735,0.0148023501119679,0.0304647729533029,-0.0317083467375895,0.0258222087507575,-0.0246157893850457,0.00771412931559027,0.0252333964250192,0.116689689556403,0.0303694914709002,0.000506803788248623,-0.0134979762520118,0.00382429426416272,0.00407526215463777,0.020393064847713,0.0285012408313846,-0.0371870034577234,0.0258844023054964,0.0350614476518415,0.0377601796361305,-0.0844705914052364,-0.0572078305197091,-0.073138969669252,0.0722351155990428,-0.0923486693445485,0.00880999577239568,0.0774794412810551,-0.0551779236283889,0.0117318132628681,-0.083701422622443,0.0423070761169641,-0.0370694521024,0.0150280062106589,-0.00780041406753002,-0.0198820226736095,-0.00629045116902445,0.0313749417684112,0.0749402948074495,-0.0360152704893612,0.0251699478393434,-0.0149711562180824,0.0140134638534368,0.0324251018385536,0.0918004197469711,-0.00884394364752669,0.0167064726041008
3,7,0,0,-30.495,0.401515151515151,5.28,1.63920454545455,5.38162878787879,2.16950757575758,1.44318181818182,-17111.9725378788,1400,46,0.782222222222222,22,8,0,-17111.9725378788,-0.0404295249037951,-0.0281254510083289,0.0385646260029364,-0.0244583459885362,-0.00284841367353321,0.0361367172089282,-0.000157395412287849,0.0170254781811444,0.070669172253882,0.0179597254610211,0.00585842777265004,-0.0449963073126772,-0.055987455478965,-0.0209154885021603,0.0725179253129134,0.0362790835410119,0.0547328781870959,-0.0214813247666535,0.134223329873582,-0.0273724220327472,0.0543834134498163,-0.0346812999009816,0.0213577132856995,0.0669622646968112,-0.0565592051042193,-0.0268869879576091,-0.0848577422382877,0.00420195882245651,-0.0539067630963586,-0.0199514438298703,0.0344316099792101,-0.0397948310945778,0.033756111885994,-0.0365517273333917,-0.00236939699374401,-0.110447310071722,0.0354747368790305,-0.105287243250946,-0.0768313165434224,-0.0129551604481861,0.0467525737142696,0.0827858092649345,0.0402317172316522,-0.0793972122951415,0.085857607998623,0.044066068610464,-0.0277247567125243,0.0185416828823741,0.0357146646841449,-0.00243069939372631,-0.0395837027248586,-0.0135914555577944,-0.0233349742770034,-0.0126397390567997,0.0378394637193864,-0.0269943111564882,-0.0721317843753487,0.0471566153582359,0.0807035768612814,-0.0820898763957679,-0.0380020525029667,0.0258885028969405,-0.0140539827514299,-0.0935099189202929,-0.00502937190127026,0.0639349474625545,0.0274084320819986,-0.0268575152633422,0.0517544718256105,-0.0027982861241379,0.0597407224383021,0.0501406122694584,0.0183773143632482,0.056865466254055,0.0238962678658359,0.0457058177057512,0.108935798260104,0.0245055128002109,-0.120829921458685,-0.00314761906153259,0.047762972895572,-0.0171937932050923,0.00313871001847276,-0.0421519664459088,0.0845008889353572,-0.120408871010025,0.00756387963477322,-0.0577017616729566,0.00286368439762395,-0.0639749104805123,0.0176152262414599,0.00190233600938934,0.0150877367503924,-0.00899567209172508,0.0217438682637258,-0.00589454963846194,0.00315531386635031,0.0344220894762056,-0.0279283365915772,0.00885926312149718,0.0553733375724142,-0.125655427754789,0.061971857638228,-0.0105053921274506,-0.0117756203438482,-0.00467232514041537,0.00101722211822401,0.0513091673027612,-0.0126489044674701
4,9,0,0,-30.865,0.0259019426456984,5.405,1.18593894542091,4.48196114708603,1.11193339500463,2.43663274745606,-50039.3320999075,1400,46,0.782222222222222,22,8,0,-50039.3320999075,-0.0263155359750183,-0.0388212590172458,0.00401581089071294,-0.0268366677590404,0.0234293538095321,0.0179721236061059,-0.11757960895326,-0.000735926417225687,-0.00096041910626882,0.0289912264750728,0.0185525127924912,-0.0880558345658971,0.055597861675162,-0.00576166870130252,-0.0665776115763896,0.0765173659176847,-0.0123076626858634,-0.0108588654670526,-0.000977172625583963,0.0589594781392297,-0.0650771505591817,0.0118859309215946,-0.0216380961684769,-0.00130021993046598,-0.101324217211184,0.0321617510379171,-0.0786759802283512,0.0438015774639226,-0.0549491300370061,-0.0611525142644264,-0.0382874843199148,-0.0463372904917833,0.0210590469485217,0.0685695480570285,0.012654210926573,-0.00528077340813511,-0.0148654573975775,-0.0338790398904524,-0.0119050538626542,-0.0115313446367019,0.0065011194759948,-0.0341379057938318,-0.0573413438790361,0.016819264433991,-0.0671962396365664,-0.0273914827257006,0.0192131558583574,0.0289568067358463,-0.0303277366430847,-0.0409050192159832,-0.0559591583748194,-0.00908002294096181,-0.0692238574313395,0.000362780276846164,-0.0368042596862272,-0.00294107941751425,0.00725774296921721,0.0327245404432917,-0.0932511976458575,-0.0260187338361804,0.0649286309820559,0.0218450986470937,0.0265003921677911,0.0245821775741093,0.016426006834283,0.0373204059942972,0.00911758284173269,0.00827294725867797,-0.0199191559205096,0.0682418198303132,-0.0541647004938037,-0.0550358486716451,0.0521561363618029,0.00815903486766437,0.106803785912909,-0.0064248163196065,-0.0258870871998041,0.05967616215601,-0.00179231263596821,-0.020091155735778,0.0198107520917118,0.0538523411144261,0.0862176171436425,-0.0556624330310997,-0.0221106100558496,0.048212202175529,-0.0158589084217874,-0.0312735829242454,-0.0108994498147937,0.030935410977899,0.0579199587251183,-0.0715387477664638,-0.0513071696653365,-0.0218435158473256,0.0423663533516799,-0.0330096494856438,0.0372384640231389,0.0066280966465582,0.097245172894791,-0.00424694079131037,0.0435899396404637,0.0713010312404906,-0.0303134514564388,0.0912494799986188,-0.030397388022733,0.0385955948071019,-0.0361092554359621,0.0476703062059914,-0.0370847494945277
5,12,0,0,-28.72,0.0455373406193078,5.49,1.30692167577413,4.74681238615665,1.43624772313297,2.21675774134791,-35694.4735883424,1400,46,0.782222222222222,22,8,0,-35694.4735883424,0.0027358914992612,0.0113421537152791,0.0506984744374732,0.0084649018858184,0.0661605508526867,0.124419102640591,-0.0317430078925737,-0.0523083419536227,0.0181870845835725,0.0441916491987244,0.0534984251960106,-0.0515670200665468,-0.0541385890278136,0.0278361958732782,-0.0695319448644737,-0.0115866024957189,0.00567486301298423,-0.101372606303743,-0.0524572112197168,-0.0543373026641757,-0.0789438267089888,-0.0455994351809893,0.0231524875078675,0.0794509270130803,-0.0294598956526004,0.0337768817925081,-0.0772543170972041,0.0411021490346355,-0.01473612277862,-0.00724913905056274,-0.0488101566947576,0.0545662963931528,0.0241700891783575,0.00796738116559284,-0.0362498762165552,0.0855393354897137,-0.0423250953356993,-0.0853376857571265,-0.00347272382377716,-0.0256058845631445,-0.0249814111567793,0.0278489357849143,0.0135550347770029,0.0358843109170383,-0.00154939307754497,-0.0272872790307224,-0.024088028492041,-0.0477012082692461,-0.044096148040351,-0.0465560043791863,-0.122494821150811,0.0294391090805676,-0.0127167505642416,0.0129095058613618,-0.0160638717276852,-0.0795847395418939,-0.100769121764742,0.0119337854568222,-0.0841088364176774,-0.0186950498582684,0.00538289106288596,-0.0178218885494637,0.0123212571782527,-0.0313277133788141,0.0220961627716624,0.125245837382814,0.00159250422509996,-0.0114201536786962,0.104148067543396,0.021581943566965,0.0427181034633571,-0.0473116082670415,-0.00357812059585171,-0.0421956927213921,0.0381171913708609,-0.0619936979795165,-0.0127550674285558,0.0127227870104347,-0.0305999055376183,0.0920231698734858,-0.0396885217636761,0.0163344954319466,-0.0242066150670411,0.00647049255716418,-0.0212613049620494,-0.00319812006954077,0.00257658099360404,0.0343759605635223,0.0455203920854765,-0.00520382449965054,0.0272581213268927,0.00743397034805169,0.108020088161007,-0.00251815505871095,-0.0605857058187255,0.0401624057006394,0.0081675587701665,-0.00997630003567957,0.0281861147159899,0.0391843870646884,-0.0469537494648387,0.0169998955279984,0.0135155624215888,0.0244194295248487,0.0140916753662238,-0.00611184054348738,0.012560314070341,-0.0341964996770103,-0.0272329008167392
6,10,0,0,-30.6,0.303951367781155,4.935,1.63525835866261,5.18135764944276,2.27760891590679,1.11651469098278,85378.3718338399,1400,46,0.782222222222222,22,8,0,85378.3718338399,-0.135485932399343,-0.0363052687772271,-0.0862403266067469,0.0721055299929919,-0.0183134141453838,-0.0310405910137493,0.098780188657476,0.000206804713149099,-0.0149635968068193,-0.0193294918300838,0.00845232451650417,0.026223841351959,-0.0360906476441494,0.00741400152824113,0.0384070195054133,0.049491452075442,0.0385300940381837,-0.0759969839998061,0.0601888539014328,-0.011928068767505,-0.0496995101488661,0.0335038185150665,-0.0119991236322145,-0.0719572814891363,0.0811893189553559,-0.0300742971456862,0.00243445750252455,-0.00731809581806322,0.0774719902679133,0.0130634935120042,-0.00624581290725138,0.033589389893852,-0.0551512805856055,-0.116290950700861,0.0553182865529984,-0.0203904147109155,-0.00864830529405873,0.080836160683142,0.0378636481082261,-0.0675062533758879,0.0174190422187446,0.0878187366527435,0.032309091708695,-0.0144469977854217,0.0230310098026413,-0.0547471661576547,0.0697574190061169,-0.00230327509356558,-0.00643556252746208,0.0213523733249517,-0.00831595750751125,0.0445251941308245,0.0163297040100927,0.0252313374090825,0.00310507879114063,-0.0690299514737233,-0.0198854837520965,-0.0653492481235926,0.02180568732887,0.0323957075488629,-0.00718451552889433,0.120035350171418,-0.0147409042694317,-0.0778258831499856,-0.0176712567424451,-0.0785086560186334,0.000861106513871001,-0.0922603970166162,0.0259269879704827,0.0417481952735272,-0.00961811015935005,-0.00302657845698168,-0.0231510829693761,0.0483681566164473,0.0246178164376671,-0.00571642589661377,-0.0899356075511078,0.0557778863286396,0.0584533412195273,0.033826829347927,-0.0104240574449775,0.0796336494509518,0.0683422620987475,0.0565798560091028,0.012596068863913,-0.0400639261584666,0.0938089642272761,-0.0617206602567524,-0.0335027353405485,-0.035818115818572,-0.00308775535208692,-0.0337493515434609,-0.0310931470661986,-0.0344793327382609,-0.054446551117347,0.0609689360727653,-0.0245672090095649,-0.0592608492208861,0.0323268913950883,0.0145241573011778,0.0615860458773133,0.017967208729338,0.0428536448061916,-0.0496620934393271,-0.0810512594632605,-0.0136892274645061,-0.0116827489598011,-0.0097455205445702,0.0760790972081464
7,0,0,0,-30.945,0.0080563947633434,4.965,1.63746223564955,6.16515609264854,1.93856998992951,1.3705941591138,24275.7532729104,1400,46,0.782222222222222,22,8,0,24275.7532729104,-0.0211680465883001,0.022736388160494,0.00977328691761246,0.0165016335703083,-0.00641108091813414,0.0100034054690951,0.0321653427013451,0.0373571296146286,-0.013023318763302,0.0149745679668767,-0.0107385219905211,-0.0260155915263562,0.0212869013684706,-0.00887158414091885,0.00703769670259215,0.0371399626249235,0.0614204472572234,-0.0201105398905713,0.0923650023044974,0.0216825058133783,-0.0678914996966019,-0.0420642233943035,0.0120137349197885,0.0195822278342578,-0.0449736758661471,-0.00983486181856973,0.106749341943862,0.0317245210175624,0.00423188759619146,-0.0779099567399662,-0.0293338403442398,0.0342880706242513,-0.0245836209595824,0.0305736590555604,-0.000971713132790037,-0.0300126270670798,-0.0634551394503702,0.0273388438566804,0.0132598135528088,-0.0426085959872691,-0.0374603081495323,-0.00309747617234889,-0.0670661505086842,-0.053371119200795,0.0470499236086212,0.0685131919359749,0.0171259827428287,-0.0231228913714955,0.059018478486182,-0.0186646761114271,0.0544962082762956,0.0521762681853829,-0.0568862203338837,0.0104355335792703,-0.0396272857286428,-0.0654481167543268,0.0370004549474916,-0.0417503492942897,0.0441647903205994,0.100656407635842,-0.0276572828194989,0.0151097203335149,0.0562697176255286,-0.0527739731793843,-0.00308491907315076,-0.041963560824042,-0.0382200068437209,0.0268186469362921,-0.060400098861537,-0.0106165240815394,-0.0261743192441702,-0.0164650083331238,0.0181965324010035,-0.0130062131138301,0.0124628080493752,0.0663164003344339,-0.0441895341984387,0.017259290893885,0.00345386834829302,0.030978785821967,-0.0198843401128661,-0.0111986297342458,-0.012735938032985,-0.0531676940999146,0.0242852214055613,-0.091549805849967,-0.014788818957139,0.000383014675755452,-0.0579360581775985,0.00203626455792479,0.00874964917749989,0.00521077629727478,-0.0147056747221961,-0.0392967060905079,0.00924705010401924,0.0296756661896292,0.0721273393890479,-0.0194710940036295,-0.0147788559676348,0.12207628885889,-0.0275849313775708,-0.0243890750427248,0.0627927577163599,0.0100457646789368,-0.0398018550932329,-0.0136185640787256,-0.068780593580433,0.0346757899140121,0.0180194865639283
8,3,0,0,-30.99,0.0093457943925234,5.35,1.73364485981308,7.49345794392523,1.82429906542056,1.51869158878505,36248.9644859813,1400,46,0.782222222222222,22,8,0,36248.9644859813,-0.0426446553612831,0.00480326358141555,-0.0257833943018274,0.0482790810666975,-0.0343524725238887,0.0510316738608769,0.0583454136017006,0.0763514539223029,0.0595497201422101,-0.00505193090198772,0.0749736937875112,-0.0548800653422842,0.0534911797326274,0.0295615305078712,0.0321883623593933,-0.0196082977116062,-0.0682550763976399,0.0136088337293821,0.00138535453293148,0.00962222201820679,0.069429989936973,0.0388374343791018,-0.0344479672446481,-0.0307362051738359,0.00339987662466495,0.0665381503322108,0.0595266275205601,-0.0381530169429362,0.0850599514641113,0.0568956721655593,0.077470856677676,0.0376548238142154,-0.0751237832560863,0.000939371819974614,-0.050597075158369,-0.00303544919131503,-0.0125523061970156,-0.00278620773652571,0.0471344435367559,-0.0708949126582676,0.0119636857502224,-0.066673527311156,-0.00304997209071891,0.0340627404072604,-0.0479070939306397,0.019354828557406,0.000219910272162084,0.0483658917486034,-0.00524859197577587,0.022266322940886,0.0399964897517709,0.032381463159999,0.0296480272486949,-0.0377446657462273,0.0502020845243974,0.0251791682713193,-0.0999399934204993,0.0273225308706114,0.00431129366068452,-0.0203030998620474,-0.0056006040472519,-0.0156426869287057,0.0163613119965764,0.0193637989595679,0.0297427500119926,0.00415244602731403,0.117110759691132,0.0682298189964536,0.026106334152831,-0.0338526764894721,-0.0232200352110336,0.0475631102401693,0.0583696469485998,0.0655333101739591,0.00069543061663859,-0.000598480066946067,-0.0408277935014788,-0.0577276133181392,-0.0505605364252472,0.0191868830752545,-0.067603344248726,0.0572729535284246,0.0174867489401902,-0.0780953072220771,-0.0555007977839105,-0.0510427367798666,-0.0101722135174337,0.0242658205260143,-0.0251826121469364,0.018583345927001,-0.0441660940418022,0.0636347101276721,-0.047020437906678,0.0133163468726167,0.0970978784653435,0.0320454558865779,-0.0370110179274643,0.0346003353371319,0.0499975701377405,0.00594876483604728,0.00804341661718645,-0.0202890988957549,0.0529977537390583,-0.0349045099102181,-0.0125722524085224,-0.0397380057794696,-0.014921098250447,-0.0309127669284861,0.0443029728930958
9,7,0,0,-30.205,0.33164812942366,4.945,1.68250758341759,5.77148634984833,2.34378159757331,1.11324570273003,-10291.9686552073,1400,46,0.782222222222222,22,8,0,-10291.9686552073,0.0235778439364864,-0.0647107949413925,-0.0554733726227419,0.0532049882677864,0.0970491772143249,-0.00217803693880221,-0.0629775602551549,-0.00632570925126,-0.0277616147909123,0.0439099980881141,0.0145752745299581,-0.113490888563627,0.0240440109667077,0.0271861795886424,-0.00168450397760039,0.036274485818753,0.0252708944586888,-0.0404323316896798,0.0601370216160057,0.0658036582405165,0.0489697792122343,0.0529204661683637,-0.0596365703289677,0.0426192823406775,-0.00746453068766817,0.0589183098591774,-0.0305111067672188,-0.0140659563206722,-0.0770247232471993,0.107477151415889,-0.0210924901759036,0.0484125170928435,0.053142207224816,0.0423519817892606,-0.0386777800160237,-0.0216235802955872,0.049637792698391,-0.0325219474457403,-0.0392773692911659,0.00294116191363325,0.0267431772130544,-0.0394213639872616,0.0422560556639233,-0.0182844862072402,-0.0345375818513461,-0.0439646266680388,0.0202083140959537,-0.0532096971935233,0.00308050476215393,0.0418427188227497,0.122400722992739,-0.00427899058240526,-0.0614732735713298,-0.056764037759374,-0.115220208568944,0.0302884365828372,0.000153626884554563,0.00127280493591935,0.0683490718501224,0.0596325718477886,-0.032054324902715,-0.00357486621486147,-0.051270441938575,0.0728093879886039,-0.0139822071498774,0.0331308492936492,0.0576183491506039,0.0140397868705909,-0.0522615627995328,-0.0143782039929556,-0.086820689411997,-0.00705701487789139,0.119144550616746,0.0534742415730815,-0.0705182045974986,-0.0207956525983746,0.0820155463145683,0.0574488106631424,0.00683795880537862,-0.0509005349106424,-0.0329047951868713,0.0211080275227641,-0.00666173740171914,0.0834436688548858,-0.0143428328788111,-0.0123040139561499,0.00533589183008234,-0.0177084822198255,-0.0263088932800044,0.0571843554703577,0.0506141442456063,-0.00403736076722409,0.0836253452489014,-0.087021435949916,-0.0333915067070966,-0.0133053930335116,-0.0454708300866269,0.0521579405559013,-0.166178648890801,0.00482504900684155,0.00882317174790651,-0.0847273244470064,0.0320431052940623,-0.0368407603350077,0.0221544997785454,-0.0139003239540161,0.133615653045287,0.0308145486435273,-0.00789479971566371
